FE.ADEME.ID;FE.BDD;FE.VAL;FE.UNITE;FE.Incertitude;FE.LIB1;FE.LIB2;FE.LIB3;FE.LIB4;FE.LIB5;FE.CAT1;FE.CAT2;FE.CAT3;FE.CAT4;FE.CAT5;FE.DATE-CREA;FE.DATE-MODIF;FE.DATE-VALID;FE.TYPE
36618;Base Carbone V23.7;0,093;kgCO2e/kWh;0,3;Réseau de chaleur,ANGERS,Hauts de Saint Aubin;Réseau de chaleur;49, ANGERS, Hauts de Saint Aubin;2021;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;29/03/2022;21/07/2025;2023;QTE
36611;Base Carbone V23.7;0,017;kgCO2e/kWh;0,3;Réseau de chaleur,ANGERS,Réseau d'Angers La Roseraie;Réseau de chaleur;49, Angers, Réseau d'Angers La Roseraie;2021;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;29/03/2022;21/07/2025;2023;QTE
36616;Base Carbone V23.7;0,049;kgCO2e/kWh;0,3;Réseau de chaleur,ANGERS,Réseau d'Orgemont;Réseau de chaleur;49, Angers, Réseau d'Orgemont;2021;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;29/03/2022;21/07/2025;2023;QTE
36619;Base Carbone V23.7;0,099;kgCO2e/kWh;0,3;Réseau de chaleur,ANGERS,Réseau de Belle Beille;Réseau de chaleur;49, ANGERS, Réseau de Belle Beille;2021;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;29/03/2022;21/07/2025;2023;QTE
36612;Base Carbone V23.7;0,139;kgCO2e/kWh;0,3;Réseau de chaleur,ANGERS,RESEAU DES DEUX CROIX (NOZAY-UPJM);Réseau de chaleur;49, Angers, RESEAU DES DEUX CROIX (NOZAY-UPJM);2021;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;29/03/2022;21/07/2025;2023;QTE
27377;Base Carbone V23.7;0,012;kgCO2e/kWh;0,3;Réseau de chaleur,ANGERS,Réseau d’Angers;Réseau de chaleur;49, Angers, Réseau d’Angers;2018;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;11/09/2019;28/03/2022;2020;QTE
27382;Base Carbone V23.7;0;kgCO2e/kWh;0,3;Réseau de chaleur,ANGERS,Réseau d’Orgemont;Réseau de chaleur;49, Angers, Réseau d’Orgemont;2018;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;11/09/2019;28/03/2022;2020;QTE
27378;Base Carbone V23.7;0,202;kgCO2e/kWh;0,3;Réseau de chaleur,ANGERS,Zup Jeanne d’Arc-Déromédi (UPJM);Réseau de chaleur;49, Angers, Zup Jeanne d’Arc-Déromédi (UPJM);2018;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;11/09/2019;28/03/2022;2020;QTE
36621;Base Carbone V23.7;0,139;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau les Mauges,CHOLET;Réseau de chaleur;49, CHOLET, Réseau les Mauges;2021;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;29/03/2022;21/07/2025;2023;QTE
36617;Base Carbone V23.7;0,141;kgCO2e/kWh;0,3;Réseau de chaleur,Ecouflant,Réseau de chaleur d'Ecouflant;Réseau de chaleur;49, Ecouflant, Réseau de chaleur d'Ecouflant;2021;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;29/03/2022;21/07/2025;2023;QTE
27383;Base Carbone V23.7;0,071;kgCO2e/kWh;0,3;Réseau de chaleur,Ecouflant,Réseau de chaleur d’Ecouflant;Réseau de chaleur;49, Ecouflant, Réseau de chaleur d’Ecouflant;2018;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;11/09/2019;28/03/2022;2020;QTE
36620;Base Carbone V23.7;0,043;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de chaleur de la Herse,MONTREUIL-BELLAY;Réseau de chaleur;49, MONTREUIL-BELLAY, Réseau de chaleur de la Herse;2021;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;29/03/2022;21/07/2025;2023;QTE
27380;Base Carbone V23.7;0,052;kgCO2e/kWh;0,3;Réseau de chaleur,Saumur,Chemin Vert;Réseau de chaleur;49, Saumur, Chemin Vert;2018;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;11/09/2019;28/03/2022;2020;QTE
36615;Base Carbone V23.7;0,111;kgCO2e/kWh;0,3;Réseau de chaleur,Saumur,Chemin Vert;Réseau de chaleur;49, Saumur, Chemin Vert;2021;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;29/03/2022;21/07/2025;2023;QTE
36251;Base Carbone V23.7;0,077;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Briançon,BRIANCON;Réseau de chaleur;5, BRIANCON, Réseau de Briançon;2021;France continentale;Réseaux de chaleur / froid;Provence-Alpes-Côte d'Azur;;;;29/03/2022;21/07/2025;2023;QTE
36248;Base Carbone V23.7;0,027;kgCO2e/kWh;0,3;Réseau de chaleur,EMBRUN,Quartier gare;Réseau de chaleur;5, EMBRUN, Quartier gare;2021;France continentale;Réseaux de chaleur / froid;Provence-Alpes-Côte d'Azur;;;;29/03/2022;21/07/2025;2023;QTE
36252;Base Carbone V23.7;0,054;kgCO2e/kWh;0,3;Réseau de chaleur,EMBRUN,REMPARTS;Réseau de chaleur;5, EMBRUN, REMPARTS;2021;France continentale;Réseaux de chaleur / froid;Provence-Alpes-Côte d'Azur;;;;29/03/2022;21/07/2025;2023;QTE
27119;Base Carbone V23.7;0,011;kgCO2e/kWh;0,3;Réseau de chaleur,EMBRUN,Réseau bois Delaroche;Réseau de chaleur;5, Embrun, Réseau bois Delaroche;2018;France continentale;Réseaux de chaleur / froid;Provence-Alpes-Côte d'Azur;;;;11/09/2019;28/03/2022;2020;QTE
36247;Base Carbone V23.7;0,042;kgCO2e/kWh;0,3;Réseau de chaleur,EMBRUN,Réseau de chaleur bois Delaroche;Réseau de chaleur;5, Embrun, Réseau de chaleur bois Delaroche;2021;France continentale;Réseaux de chaleur / froid;Provence-Alpes-Côte d'Azur;;;;29/03/2022;21/07/2025;2023;QTE
27120;Base Carbone V23.7;0,005;kgCO2e/kWh;0,3;Réseau de chaleur,EMBRUN,Réseau Quartier Gare;Réseau de chaleur;5, Embrun, Réseau Quartier Gare;2018;France continentale;Réseaux de chaleur / froid;Provence-Alpes-Côte d'Azur;;;;11/09/2019;28/03/2022;2020;QTE
36249;Base Carbone V23.7;0,115;kgCO2e/kWh;0,3;Réseau de chaleur,TALLARD,Réseau de l'Association La Chrysalide;Réseau de chaleur;5, TALLARD, Réseau de l'Association La Chrysalide;2021;France continentale;Réseaux de chaleur / froid;Provence-Alpes-Côte d'Azur;;;;29/03/2022;21/07/2025;2023;QTE
27121;Base Carbone V23.7;0,242;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de l’Association La Chrysalide,TALLARD;Réseau de chaleur;5, Tallard, Réseau de l’Association La Chrysalide;2018;France continentale;Réseaux de chaleur / froid;Provence-Alpes-Côte d'Azur;;;;11/09/2019;28/03/2022;2020;QTE
36250;Base Carbone V23.7;0,2;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Veynes,VEYNES;Réseau de chaleur;5, VEYNES, Réseau de Veynes;2021;France continentale;Réseaux de chaleur / froid;Provence-Alpes-Côte d'Azur;;;;29/03/2022;21/07/2025;2023;QTE
46894;Base Carbone V23.7;0,034;kgCO2e/kWh;0,3;5006C;Réseau de chaleur;50 AVRANCHES CHAUFFAGE URBAIN BIOMASSE D'AVRANCHES;2022;France continentale;Réseaux de chaleur / froid;Basse-Normandie;;;;21/07/2025;21/07/2025;2026;QTE
46899;Base Carbone V23.7;0,114;kgCO2e/kWh;0,3;5002C;Réseau de chaleur;50 CHERBOURG- OCTEVILLE ILOT DIVETTE;2022;France continentale;Réseaux de chaleur / froid;Basse-Normandie;;;;21/07/2025;21/07/2025;2026;QTE
46900;Base Carbone V23.7;0,036;kgCO2e/kWh;0,3;5001C;Réseau de chaleur;50 CHERBOURG- OCTEVILLE PROVINCES ENERGIES;2022;France continentale;Réseaux de chaleur / froid;Basse-Normandie;;;;21/07/2025;21/07/2025;2026;QTE
46905;Base Carbone V23.7;0,026;kgCO2e/kWh;0,3;5005C;Réseau de chaleur;50 LA LUCERNE- D'OUTREMER RESEAU COMMUNAL LA LUCERNE D'OUTREMER;2022;France continentale;Réseaux de chaleur / froid;Basse-Normandie;;;;21/07/2025;21/07/2025;2026;QTE
46907;Base Carbone V23.7;0,146;kgCO2e/kWh;0,3;5003C;Réseau de chaleur;50 LE TEILLEUL REGIE DE CHAUFFAGE DU TEILLEUL;2022;France continentale;Réseaux de chaleur / froid;Basse-Normandie;;;;21/07/2025;21/07/2025;2026;QTE
46909;Base Carbone V23.7;0,23;kgCO2e/kWh;0,3;5004C;Réseau de chaleur;50 PONTORSON CENTRE HOSPITALIER DE L'ESTRAN;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Basse-Normandie;;;;21/07/2025;21/07/2025;2026;QTE
27386;Base Carbone V23.7;0,151;kgCO2e/kWh;0,3;Réseau de chaleur,CHERBOURG-OCTEVILLE,Ilot Divette;Réseau de chaleur;50, Cherbourg-Octeville, Ilot Divette;2018;France continentale;Réseaux de chaleur / froid;Basse-Normandie;;;;11/09/2019;28/03/2022;2020;QTE
36623;Base Carbone V23.7;0,115;kgCO2e/kWh;0,3;Réseau de chaleur,CHERBOURG-OCTEVILLE,Ilot Divette;Réseau de chaleur;50, CHERBOURG-OCTEVILLE, Ilot Divette;2021;France continentale;Réseaux de chaleur / froid;Basse-Normandie;;;;29/03/2022;21/07/2025;2023;QTE
36622;Base Carbone V23.7;0,069;kgCO2e/kWh;0,3;Réseau de chaleur,CHERBOURG-OCTEVILLE,Provinces Energies;Réseau de chaleur;50, CHERBOURG-OCTEVILLE, Provinces Energies;2021;France continentale;Réseaux de chaleur / froid;Basse-Normandie;;;;29/03/2022;21/07/2025;2023;QTE
27385;Base Carbone V23.7;0,019;kgCO2e/kWh;0,3;Réseau de chaleur,ZUP d’Octeville,CHERBOURG-OCTEVILLE;Réseau de chaleur;50, Cherbourg-Octeville, ZUP d’Octeville;2018;France continentale;Réseaux de chaleur / froid;Basse-Normandie;;;;11/09/2019;28/03/2022;2020;QTE
36626;Base Carbone V23.7;0,017;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau communal La Lucerne d'Outremer,LA LUCERNE-D'OUTREMER;Réseau de chaleur;50, LA LUCERNE-D'OUTREMER, Réseau communal La Lucerne d'Outremer;2021;France continentale;Réseaux de chaleur / froid;Basse-Normandie;;;;29/03/2022;21/07/2025;2023;QTE
27387;Base Carbone V23.7;0,051;kgCO2e/kWh;0,3;Réseau de chaleur,LE TEILLEUL,Régie de chauffage au bois;Réseau de chaleur;50, Le Teilleul, Régie de chauffage au bois;2018;France continentale;Réseaux de chaleur / froid;Basse-Normandie;;;;11/09/2019;28/03/2022;2020;QTE
36624;Base Carbone V23.7;0,111;kgCO2e/kWh;0,3;Réseau de chaleur,LE TEILLEUL,Régie de chauffage du Teilleul;Réseau de chaleur;50, LE TEILLEUL, Régie de chauffage du Teilleul;2021;France continentale;Réseaux de chaleur / froid;Basse-Normandie;;;;29/03/2022;21/07/2025;2023;QTE
36625;Base Carbone V23.7;0,109;kgCO2e/kWh;0,3;Réseau de chaleur,Centre Hospitalier de L'estran,PONTORSON;Réseau de chaleur;50, PONTORSON, Centre Hospitalier de L'estran;2021;France continentale;Réseaux de chaleur / froid;Basse-Normandie;;;;29/03/2022;21/07/2025;2023;QTE
47028;Base Carbone V23.7;0,099;kgCO2e/kWh;0,3;5107C;Réseau de chaleur;51 CHALONS-EN- CHAMPAGNE LA RENAISSANCE IMMOBILIERE CHALONNAISE;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;21/07/2025;21/07/2025;2026;QTE
47034;Base Carbone V23.7;0,242;kgCO2e/kWh;0,3;5104C;Réseau de chaleur;51 EPERNAY QUARTIER BERNON;2022;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;21/07/2025;21/07/2025;2026;QTE
47043;Base Carbone V23.7;0,144;kgCO2e/kWh;0,3;5106C;Réseau de chaleur;51 REIMS CROIX ROUGE;2022;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;21/07/2025;21/07/2025;2026;QTE
47044;Base Carbone V23.7;0,11;kgCO2e/kWh;0,3;5109C;Réseau de chaleur;51 REIMS DSP SAINTE MENEHOULD;2022;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;21/07/2025;21/07/2025;2026;QTE
47045;Base Carbone V23.7;0,189;kgCO2e/kWh;0,3;5108C;Réseau de chaleur;51 REIMS ST REMI;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;21/07/2025;21/07/2025;2026;QTE
47046;Base Carbone V23.7;0,355;kgCO2e/kWh;0,3;5101C;Réseau de chaleur;51 REIMS ZUP DE LAON NEUFCHATEL;2022;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;21/07/2025;21/07/2025;2026;QTE
47057;Base Carbone V23.7;0,047;kgCO2e/kWh;0,3;5103C;Réseau de chaleur;51 VITRY-LE-FRANCOIS VY'ENERGIE;2022;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;21/07/2025;21/07/2025;2026;QTE
36631;Base Carbone V23.7;0,064;kgCO2e/kWh;0,3;Réseau de chaleur,La renaissance Immobilière Chalonnaise,CHALONS-EN-CHAMPAGNE;Réseau de chaleur;51, CHALONS-EN-CHAMPAGNE, La renaissance Immobilière Chalonnaise;2021;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;29/03/2022;21/07/2025;2023;QTE
27391;Base Carbone V23.7;0,277;kgCO2e/kWh;0,3;Réseau de chaleur,Epernay,Quartier Bernon;Réseau de chaleur;51, Epernay, Quartier Bernon;2018;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;11/09/2019;28/03/2022;2020;QTE
36629;Base Carbone V23.7;0,241;kgCO2e/kWh;0,3;Réseau de chaleur,Epernay,Quartier Bernon;Réseau de chaleur;51, Epernay, Quartier Bernon;2021;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;29/03/2022;21/07/2025;2023;QTE
27392;Base Carbone V23.7;0,115;kgCO2e/kWh;0,3;Réseau de chaleur,Reims,Croix Rouge;Réseau de chaleur;51, Reims, Croix Rouge;2018;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;11/09/2019;28/03/2022;2020;QTE
36630;Base Carbone V23.7;0,132;kgCO2e/kWh;0,3;Réseau de chaleur,Reims,Croix Rouge;Réseau de chaleur;51, Reims, Croix Rouge;2021;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;29/03/2022;21/07/2025;2023;QTE
27389;Base Carbone V23.7;0;kgCO2e/kWh;0,3;Réseau de chaleur,Reims,Réseau UIOM de Reims;Réseau de chaleur;51, Reims, Réseau UIOM de Reims;2018;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;11/09/2019;28/03/2022;2020;QTE
27388;Base Carbone V23.7;0,239;kgCO2e/kWh;0,3;Réseau de chaleur,Reims,Zup de Laon Neufchatel;Réseau de chaleur;51, Reims, ZUP de Laon Neufchâtel;2018;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;11/09/2019;28/03/2022;2020;QTE
36627;Base Carbone V23.7;0,267;kgCO2e/kWh;0,3;Réseau de chaleur,Reims,Zup de Laon Neufchatel;Réseau de chaleur;51, REIMS, Zup de Laon Neufchatel;2021;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;29/03/2022;21/07/2025;2023;QTE
27390;Base Carbone V23.7;0;kgCO2e/kWh;0,3;Réseau de chaleur,VITRY-LE-FRANCOIS,Vitry Habitat;Réseau de chaleur;51, Vitry-le-François, Vitry Habitat;2018;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;11/09/2019;28/03/2022;2020;QTE
36628;Base Carbone V23.7;0,072;kgCO2e/kWh;0,3;Réseau de chaleur,VITRY-LE-FRANCOIS,VY'ENERGIE;Réseau de chaleur;51, VITRY-LE-FRANCOIS, VY'ENERGIE;2021;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;29/03/2022;21/07/2025;2023;QTE
47027;Base Carbone V23.7;0,02;kgCO2e/kWh;0,3;5208C;Réseau de chaleur;52 BOURMONT RESEAU DE BOURMONT;2022;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;21/07/2025;21/07/2025;2026;QTE
47031;Base Carbone V23.7;0,055;kgCO2e/kWh;0,3;5204C;Réseau de chaleur;52 CHAUMONT RESEAU DE CHALEUR DU SUD DE LA VILLE DE CHAUMONT;2022;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;21/07/2025;21/07/2025;2026;QTE
47035;Base Carbone V23.7;0,02;kgCO2e/kWh;0,3;5213C;Réseau de chaleur;52 FAYL-BILLOT RESEAU DE FAYL BILLOT;2022;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;21/07/2025;21/07/2025;2026;QTE
47037;Base Carbone V23.7;0,118;kgCO2e/kWh;0,3;5209C;Réseau de chaleur;52 LANGRES RESEAU DE LANGRES;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;21/07/2025;21/07/2025;2026;QTE
47040;Base Carbone V23.7;0,022;kgCO2e/kWh;0,3;5205C;Réseau de chaleur;52 MARAC RESEAU DE CHALEUR BOIS DE MARAC;2022;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;21/07/2025;21/07/2025;2026;QTE
47050;Base Carbone V23.7;0,022;kgCO2e/kWh;0,3;5214C;Réseau de chaleur;52 SAINT-BLIN RESEAU DE SAINT BLIN;2022;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;21/07/2025;21/07/2025;2026;QTE
47051;Base Carbone V23.7;0,096;kgCO2e/kWh;0,3;5202C;Réseau de chaleur;52 SAINT-DIZIER DSP ST DIZIER;2022;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;21/07/2025;21/07/2025;2026;QTE
47058;Base Carbone V23.7;0,019;kgCO2e/kWh;0,3;5207C;Réseau de chaleur;52 WASSY RESEAU DE WASSY;2022;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;21/07/2025;21/07/2025;2026;QTE
27397;Base Carbone V23.7;0;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Bourmont,BOURMONT;Réseau de chaleur;52, Bourmont, Réseau de Bourmont;2018;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;11/09/2019;28/03/2022;2020;QTE
36637;Base Carbone V23.7;0,14;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Bourmont,BOURMONT;Réseau de chaleur;52, BOURMONT, Réseau de Bourmont;2021;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;29/03/2022;21/07/2025;2023;QTE
27399;Base Carbone V23.7;0,34;kgCO2e/kWh;0,3;Réseau de chaleur,CHAUMONT,La Rochotte;Réseau de chaleur;52, Chaumont, La Rochotte;2018;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;11/09/2019;28/03/2022;2020;QTE
27393;Base Carbone V23.7;0,03;kgCO2e/kWh;0,3;Réseau de chaleur,CHAUMONT,Réseau de chaleur du sud de la ville de Chaumont;Réseau de chaleur;52, Chaumont, Réseau de chaleur du sud de la ville de Chaumont;2018;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;11/09/2019;28/03/2022;2020;QTE
36633;Base Carbone V23.7;0,064;kgCO2e/kWh;0,3;Réseau de chaleur,CHAUMONT,Réseau de chaleur du sud de la ville de Chaumont;Réseau de chaleur;52, CHAUMONT, Réseau de chaleur du sud de la ville de Chaumont;2021;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;29/03/2022;21/07/2025;2023;QTE
36639;Base Carbone V23.7;0,262;kgCO2e/kWh;0,3;Réseau de chaleur,RESEAU DE FAYL BILLOT,FAYL-BILLOT;Réseau de chaleur;52, FAYL-BILLOT, RESEAU DE FAYL BILLOT;2021;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;29/03/2022;21/07/2025;2023;QTE
36638;Base Carbone V23.7;0,096;kgCO2e/kWh;0,3;Réseau de chaleur,Langres,Réseau de Langres;Réseau de chaleur;52, LANGRES, Réseau de Langres;2021;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;29/03/2022;21/07/2025;2023;QTE
36635;Base Carbone V23.7;0,159;kgCO2e/kWh;0,3;Réseau de chaleur,LONGEAU-PERCEY,Réseau de chaleur de l'EHPAD St Augustin;Réseau de chaleur;52, LONGEAU-PERCEY, Réseau de chaleur de l'EHPAD St Augustin;2021;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;29/03/2022;21/07/2025;2023;QTE
27395;Base Carbone V23.7;0;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de chaleur de l’EHPAD St Augustin,LONGEAU-PERCEY;Réseau de chaleur;52, Longeau-Percey, Réseau de chaleur de l’EHPAD St Augustin;2018;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;11/09/2019;28/03/2022;2020;QTE
36634;Base Carbone V23.7;0,02;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de chaleur bois de Marac,MARAC;Réseau de chaleur;52, MARAC, Réseau de chaleur bois de Marac;2021;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;29/03/2022;21/07/2025;2023;QTE
36640;Base Carbone V23.7;0,262;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Saint BLIN,SAINT-BLIN;Réseau de chaleur;52, SAINT-BLIN, Réseau de Saint BLIN;2021;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;29/03/2022;21/07/2025;2023;QTE
36632;Base Carbone V23.7;0,086;kgCO2e/kWh;0,3;Réseau de chaleur,SAINT-DIZIER,DSP ST DIZIER;Réseau de chaleur;52, SAINT-DIZIER, DSP ST DIZIER;2021;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;29/03/2022;21/07/2025;2023;QTE
27394;Base Carbone V23.7;0,111;kgCO2e/kWh;0,3;Réseau de chaleur,SAINT-DIZIER,Réseau de Saint-Dizier;Réseau de chaleur;52, Saint-Dizier, Réseau de Saint-Dizier;2018;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;11/09/2019;28/03/2022;2020;QTE
27398;Base Carbone V23.7;0,297;kgCO2e/kWh;0,3;Réseau de chaleur,SAINT-DIZIER,Zup de Grigny;Réseau de chaleur;52, Saint-Dizier, Zup de Grigny;2018;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;11/09/2019;28/03/2022;2020;QTE
27396;Base Carbone V23.7;0;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Wassy,WASSY;Réseau de chaleur;52, Wassy, Réseau de Wassy;2018;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;11/09/2019;28/03/2022;2020;QTE
36636;Base Carbone V23.7;0,14;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Wassy,WASSY;Réseau de chaleur;52, WASSY, Réseau de Wassy;2021;France continentale;Réseaux de chaleur / froid;Champagne-Ardenne;;;;29/03/2022;21/07/2025;2023;QTE
47428;Base Carbone V23.7;0,079;kgCO2e/kWh;0,3;5303C;Réseau de chaleur;53 CHATEAU-GONTIER RCU CHATEAU- GONTIER (PISCINE ET SALLES OMNISPORTS);2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47431;Base Carbone V23.7;0,07;kgCO2e/kWh;0,3;5305C;Réseau de chaleur;53 EVRON RCU D'EVRON;2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47433;Base Carbone V23.7;0,038;kgCO2e/kWh;0,3;5302C;Réseau de chaleur;53 LAVAL ZUP SAINT NICOLAS;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47443;Base Carbone V23.7;0,004;kgCO2e/kWh;0,3;5304C;Réseau de chaleur;53 PONTMAIN VAPEUR COSYNERGIE 53;2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
36642;Base Carbone V23.7;0,109;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de chaleur (piscine et salles omnisports),CHATEAU-GONTIER;Réseau de chaleur;53, CHATEAU-GONTIER, Réseau de chaleur (piscine et salles omnisports);2021;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;29/03/2022;21/07/2025;2023;QTE
27401;Base Carbone V23.7;0,098;kgCO2e/kWh;0,3;Réseau de chaleur,LAVAL,ZUP de Nicolas;Réseau de chaleur;53, Laval, ZUP de Nicolas;2018;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;11/09/2019;28/03/2022;2020;QTE
36641;Base Carbone V23.7;0,022;kgCO2e/kWh;0,3;Réseau de chaleur,LAVAL,Zup Saint Nicolas;Réseau de chaleur;53, LAVAL, Zup Saint Nicolas;2021;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;29/03/2022;21/07/2025;2023;QTE
27400;Base Carbone V23.7;0;kgCO2e/kWh;0,3;Réseau de chaleur,Lotissement les lilas,Saint-Hilaire-du-Maine;Réseau de chaleur;53, Saint-Hilaire-du-Maine, Lotissement les lilas;2018;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;11/09/2019;28/03/2022;2020;QTE
47290;Base Carbone V23.7;0,093;kgCO2e/kWh;0,3;5415C;Réseau de chaleur;54 AMENONCOURT RESEAU DES JARDINETS;2022;France continentale;Réseaux de chaleur / froid;Lorraine;;;;21/07/2025;21/07/2025;2026;QTE
47294;Base Carbone V23.7;0,021;kgCO2e/kWh;0,3;5409C;Réseau de chaleur;54 BARBONVILLE RESEAU CHAUFFERIE BOIS-BARBONVILLE;2022;France continentale;Réseaux de chaleur / froid;Lorraine;;;;21/07/2025;21/07/2025;2026;QTE
47297;Base Carbone V23.7;0,083;kgCO2e/kWh;0,3;5414C;Réseau de chaleur;54 BRIEY RESEAU DE CHALEUR BRIEY;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Lorraine;;;;21/07/2025;21/07/2025;2026;QTE
47302;Base Carbone V23.7;0,113;kgCO2e/kWh;0,3;5408C;Réseau de chaleur;54 ECROUVES RESEAU D'ECROUVES;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Lorraine;;;;21/07/2025;21/07/2025;2026;QTE
